CustomerID,Age,Gender,Country,Avgorder_value,Total_orders,Last_purchase,Is_fraudlent,Preferred_category,Email_open_rate,Customer_since,Loyalty_score,churn_risk,Revenue,Loyalty_type,Loyalty_bucket,Loyalty_or_fraud,Is_weekend,Year,Risk_level,Loyalty_level,Country_Loyalty,Customer_tag,Revenue_loyal
CUST_9340,43,Female,Germany,10.66,13,346 days,0,Electronics,97.9,2025-03-23,19,0.14,138.58,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Low Loyal
CUST_5585,71,Male,China,22.79,6,214 days,0,Electronics,57.4,2023-08-05,10,0.28,136.74,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,China_Low Rate,China|Electronics| Fraud:0,Low Loyal
CUST_2124,42,Female,Australia,22.81,8,227 days,1,Electronics,98.7,2022-08-01,41,0.47,182.48,Low Loyal,Medium,Medium|Fraud,False,2022,Medium Risk,Moderate,Australia_Moderate,Australia|Electronics| Fraud:1,Low Loyal
CUST_7863,32,Female,UK,22.84,11,154 days,0,Home,47.5,2022-05-30,13,0.59,251.24,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,UK_Low Rate,UK|Home| Fraud:0,Low Loyal
CUST_4255,24,Male,Australia,22.86,11,77 days,0,Home,44.7,2022-09-04,6,0.2,251.45999999999998,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Australia_Low Rate,Australia|Home| Fraud:0,Low Loyal
CUST_4607,34,Male,India,22.87,7,315 days,0,Fashion,5.4,2022-10-30,6,0.19,160.09,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Low Loyal
CUST_7197,51,Female,India,22.89,15,297 days,0,Beauty,90.4,2023-06-07,56,0.16,343.35,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,India_Moderate,India|Beauty| Fraud:0,Low Loyal
CUST_8011,72,Male,USA,22.93,2,121 days,0,Home,61.8,2022-01-06,32,0.09,45.86,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,USA_Low Rate,USA|Home| Fraud:0,Low Loyal
CUST_3217,30,Female,France,22.98,7,261 days,0,Home,80.1,2021-05-12,76,0.1,160.86,Moderate Loyal,High,High|Loyal,False,2021,Low Risk,Moderate,France_Moderate,France|Home| Fraud:0,Low Loyal
CUST_7404,21,Female,Brazil,23.01,10,172 days,0,Fashion,26.2,2020-09-29,2,0.6,230.10000000000002,Fraud,Low,Low|Loyal,False,2020,Medium Risk,Low Rate,Brazil_Low Rate,Brazil|Fashion| Fraud:0,Low Loyal
CUST_6874,45,Male,China,23.16,9,175 days,0,Fashion,78.3,2023-07-21,39,0.36,208.44,Low Loyal,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,China_Low Rate,China|Fashion| Fraud:0,Low Loyal
CUST_8575,58,Male,India,23.25,12,135 days,0,Home,45.4,2020-09-03,15,0.27,279.0,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,India_Low Rate,India|Home| Fraud:0,Low Loyal
CUST_9154,27,Male,France,23.25,13,174 days,0,Home,93.4,2024-06-17,19,0.59,302.25,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,France_Low Rate,France|Home| Fraud:0,Low Loyal
CUST_4716,56,Female,USA,23.28,5,97 days,0,Fashion,93.2,2024-04-27,53,0.53,116.4,Moderate Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Low Loyal
CUST_1183,41,Female,China,23.3,9,287 days,0,Home,93.2,2025-03-24,66,0.11,209.70000000000002,Moderate Loyal,Medium,Medium|Loyal,False,2025,Low Risk,Moderate,China_Moderate,China|Home| Fraud:0,Low Loyal
CUST_3912,56,Male,USA,23.32,8,289 days,0,Home,28.4,2024-07-28,95,0.27,186.56,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,USA_High Rate,USA|Home| Fraud:0,Low Loyal
CUST_7689,39,Female,India,23.37,8,177 days,0,Fashion,73.5,2023-11-10,95,0.12,186.96,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,India_High Rate,India|Fashion| Fraud:0,Low Loyal
CUST_5124,24,Male,Japan,23.38,18,238 days,0,Beauty,84.0,2023-01-22,44,0.17,420.84,Low Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Low Loyal
CUST_1614,59,Female,China,23.39,15,214 days,0,Home,57.0,2023-07-21,89,0.15,350.85,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,China_High Rate,China|Home| Fraud:0,Low Loyal
CUST_3782,53,Male,Germany,23.39,10,86 days,0,Sports,15.0,2024-03-27,40,0.11,233.9,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Germany_Low Rate,Germany|Sports| Fraud:0,Low Loyal
CUST_1370,79,Female,India,23.41,9,330 days,0,Home,52.3,2023-04-19,40,0.5,210.69,Low Loyal,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,India_Low Rate,India|Home| Fraud:0,Low Loyal
CUST_7394,25,Female,Brazil,23.43,14,113 days,0,Fashion,17.3,2022-12-15,48,0.25,328.02,Low Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:0,Low Loyal
CUST_7139,74,Female,UK,23.52,11,101 days,0,Electronics,70.0,2023-12-14,98,0.24,258.71999999999997,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,UK_High Rate,UK|Electronics| Fraud:0,Low Loyal
CUST_5458,79,Female,Canada,23.59,16,24 days,0,Electronics,95.7,2024-07-17,77,0.1,377.44,Moderate Loyal,High,High|Loyal,False,2024,Low Risk,Moderate,Canada_Moderate,Canada|Electronics| Fraud:0,Low Loyal
CUST_9921,36,Male,Japan,23.59,13,117 days,0,Home,19.4,2022-03-28,50,0.22,306.67,Moderate Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,Japan_Moderate,Japan|Home| Fraud:0,Low Loyal
CUST_1195,54,Male,Japan,23.6,8,279 days,0,Beauty,2.4,2023-03-16,52,0.26,188.8,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Low Loyal
CUST_1584,37,Female,China,23.63,13,344 days,0,Electronics,52.6,2020-10-19,7,0.41,307.19,Fraud,Low,Low|Loyal,False,2020,Medium Risk,Low Rate,China_Low Rate,China|Electronics| Fraud:0,Low Loyal
CUST_1963,52,Male,USA,23.65,11,147 days,0,Sports,1.4,2021-05-08,76,0.55,260.15,Moderate Loyal,High,High|Loyal,False,2021,Medium Risk,Moderate,USA_Moderate,USA|Sports| Fraud:0,Low Loyal
CUST_7573,38,Other,Brazil,23.68,14,263 days,0,Electronics,57.1,2022-08-17,74,0.13,331.52,Moderate Loyal,High,High|Loyal,False,2022,Low Risk,Moderate,Brazil_Moderate,Brazil|Electronics| Fraud:0,Low Loyal
CUST_1285,71,Male,Germany,23.74,9,253 days,0,Fashion,91.6,2024-02-21,22,0.11,213.66,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Germany_Low Rate,Germany|Fashion| Fraud:0,Low Loyal
CUST_7963,52,Male,Brazil,23.75,7,42 days,0,Beauty,53.1,2022-03-13,38,0.19,166.25,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Beauty| Fraud:0,Low Loyal
CUST_3696,20,Female,Germany,23.8,8,245 days,0,Home,19.9,2020-08-19,87,0.18,190.4,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,Germany_High Rate,Germany|Home| Fraud:0,Low Loyal
CUST_2015,34,Female,Australia,23.86,11,309 days,0,Electronics,46.0,2020-10-04,96,0.58,262.46,High Loyal,High,High|Loyal,False,2020,Medium Risk,High Rate,Australia_High Rate,Australia|Electronics| Fraud:0,Low Loyal
CUST_6392,62,Male,Germany,23.89,9,117 days,0,Sports,88.0,2025-04-11,39,0.68,215.01,Low Loyal,Low,Low|Loyal,False,2025,Medium Risk,Low Rate,Germany_Low Rate,Germany|Sports| Fraud:0,Low Loyal
CUST_7901,73,Male,Japan,23.93,10,334 days,0,Beauty,19.3,2023-04-07,66,0.3,239.3,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Low Loyal
CUST_8739,46,Male,USA,24.03,3,298 days,0,Beauty,42.9,2020-08-10,82,0.41,72.09,High Loyal,High,High|Loyal,False,2020,Medium Risk,High Rate,USA_High Rate,USA|Beauty| Fraud:0,Low Loyal
CUST_2690,67,Female,Canada,24.04,10,246 days,0,Beauty,58.2,2024-08-04,24,0.36,240.39999999999998,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Canada_Low Rate,Canada|Beauty| Fraud:0,Low Loyal
CUST_3292,63,Male,France,24.21,9,70 days,0,Beauty,7.8,2023-10-13,69,0.49,217.89000000000001,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,France_Moderate,France|Beauty| Fraud:0,Low Loyal
CUST_6591,77,Female,USA,24.43,13,308 days,0,Sports,25.1,2024-04-21,3,0.24,317.59,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,USA_Low Rate,USA|Sports| Fraud:0,Low Loyal
CUST_3279,55,Female,Canada,24.44,10,274 days,0,Fashion,96.7,2021-10-17,15,0.13,244.4,Fraud,Low,Low|Loyal,False,2021,Low Risk,Low Rate,Canada_Low Rate,Canada|Fashion| Fraud:0,Low Loyal
CUST_8114,48,Male,Australia,24.53,9,74 days,0,Fashion,44.6,2022-03-11,24,0.11,220.77,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Australia_Low Rate,Australia|Fashion| Fraud:0,Low Loyal
CUST_6882,26,Male,Canada,24.54,8,242 days,0,Electronics,40.7,2023-12-24,23,0.22,196.32,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Canada_Low Rate,Canada|Electronics| Fraud:0,Low Loyal
CUST_4868,72,Male,France,24.58,13,244 days,0,Sports,46.5,2023-10-22,80,0.29,319.53999999999996,High Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,France_Moderate,France|Sports| Fraud:0,Low Loyal
CUST_3172,59,Female,France,24.59,9,330 days,0,Beauty,78.4,2023-10-11,15,0.31,221.31,Fraud,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,France_Low Rate,France|Beauty| Fraud:0,Low Loyal
CUST_9308,75,Male,Australia,24.61,5,204 days,0,Electronics,96.2,2021-05-11,96,0.37,123.05,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,Australia_High Rate,Australia|Electronics| Fraud:0,Low Loyal
CUST_1422,58,Female,UK,24.66,10,125 days,0,Electronics,14.9,2024-02-14,67,0.29,246.6,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,UK_Moderate,UK|Electronics| Fraud:0,Low Loyal
CUST_8478,33,Female,Germany,24.71,11,264 days,0,Sports,52.0,2020-12-05,62,0.2,271.81,Moderate Loyal,Medium,Medium|Loyal,False,2020,Low Risk,Moderate,Germany_Moderate,Germany|Sports| Fraud:0,Low Loyal
CUST_2939,44,Male,Brazil,24.74,13,310 days,0,Home,60.8,2022-07-19,74,0.14,321.62,Moderate Loyal,High,High|Loyal,False,2022,Low Risk,Moderate,Brazil_Moderate,Brazil|Home| Fraud:0,Low Loyal
CUST_4240,50,Male,Germany,24.74,9,31 days,0,Electronics,20.3,2022-12-27,49,0.23,222.66,Low Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,Germany_Moderate,Germany|Electronics| Fraud:0,Low Loyal
CUST_1926,66,Female,China,24.86,9,64 days,0,Sports,2.3,2023-10-17,16,0.42,223.74,Fraud,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,China_Low Rate,China|Sports| Fraud:0,Low Loyal
CUST_2948,26,Female,India,24.87,8,10 days,0,Sports,77.7,2024-08-26,13,0.48,198.96,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,India_Low Rate,India|Sports| Fraud:0,Low Loyal
CUST_3289,51,Male,Canada,24.89,12,44 days,0,Fashion,42.4,2021-09-12,46,0.17,298.68,Low Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,Canada_Moderate,Canada|Fashion| Fraud:0,Low Loyal
CUST_5263,57,Female,France,25.05,13,79 days,0,Beauty,86.0,2021-05-30,57,0.15,325.65000000000003,Moderate Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,France_Moderate,France|Beauty| Fraud:0,Low Loyal
CUST_8368,38,Male,Japan,25.21,9,3 days,0,Home,29.4,2020-09-20,71,0.06,226.89000000000001,Moderate Loyal,High,High|Loyal,False,2020,Low Risk,Moderate,Japan_Moderate,Japan|Home| Fraud:0,Low Loyal
CUST_9931,31,Male,Japan,25.21,8,185 days,0,Sports,81.0,2021-08-09,97,0.2,201.68,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Japan_High Rate,Japan|Sports| Fraud:0,Low Loyal
CUST_1954,76,Female,UK,25.22,16,357 days,0,Beauty,61.3,2022-07-11,94,0.47,403.52,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,UK_High Rate,UK|Beauty| Fraud:0,Low Loyal
CUST_3710,53,Male,Japan,25.23,9,132 days,0,Sports,38.3,2023-01-11,40,0.04,227.07,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Japan_Low Rate,Japan|Sports| Fraud:0,Low Loyal
CUST_7626,18,Other,UK,25.25,13,338 days,0,Beauty,28.9,2025-02-18,89,0.32,328.25,High Loyal,High,High|Loyal,False,2025,Medium Risk,High Rate,UK_High Rate,UK|Beauty| Fraud:0,Low Loyal
CUST_8099,46,Male,UK,25.26,13,229 days,0,Electronics,98.6,2024-10-26,22,0.27,328.38,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,UK_Low Rate,UK|Electronics| Fraud:0,Low Loyal
CUST_1670,37,Female,Canada,25.34,11,140 days,0,Sports,87.6,2023-12-23,89,0.21,278.74,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Canada_High Rate,Canada|Sports| Fraud:0,Low Loyal
CUST_3989,51,Male,Australia,25.37,7,54 days,0,Sports,50.95,2023-07-11,76,0.7,177.59,Moderate Loyal,High,High|Loyal,False,2023,Medium Risk,Moderate,Australia_Moderate,Australia|Sports| Fraud:0,Low Loyal
CUST_1523,59,Male,Germany,25.49,6,237 days,0,Home,23.3,2022-10-30,36,0.6,152.94,Low Loyal,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,Germany_Low Rate,Germany|Home| Fraud:0,Low Loyal
CUST_5994,73,Female,USA,25.49,11,175 days,1,Electronics,6.5,2021-01-24,86,0.27,280.39,High Loyal,High,High|Fraud,False,2021,Low Risk,High Rate,USA_High Rate,USA|Electronics| Fraud:1,Low Loyal
CUST_1038,37,Male,USA,25.5,12,99 days,0,Beauty,3.7,2020-08-27,58,0.36,306.0,Moderate Loyal,Medium,Medium|Loyal,False,2020,Medium Risk,Moderate,USA_Moderate,USA|Beauty| Fraud:0,Low Loyal
CUST_5362,31,Female,Japan,25.54,11,141 days,0,Sports,75.4,2022-12-21,57,0.08,280.94,Moderate Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,Japan_Moderate,Japan|Sports| Fraud:0,Low Loyal
CUST_9640,34,Female,Australia,25.65,10,283 days,0,Fashion,81.4,2021-12-02,45,0.43,256.5,Low Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,Australia_Moderate,Australia|Fashion| Fraud:0,Low Loyal
CUST_8629,79,Female,China,25.66,12,69 days,0,Beauty,82.4,2021-04-15,38,0.33,307.92,Low Loyal,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Low Loyal
CUST_2531,75,Male,USA,25.69,12,347 days,0,Home,50.95,2020-08-07,58,0.49,308.28000000000003,Moderate Loyal,Medium,Medium|Loyal,False,2020,Medium Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Low Loyal
CUST_8468,63,Other,Germany,25.9,7,288 days,0,Fashion,82.9,2021-05-04,58,0.7,181.29999999999998,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,Germany_Moderate,Germany|Fashion| Fraud:0,Low Loyal
CUST_2036,42,Female,Japan,25.96,6,169 days,0,Beauty,43.5,2025-03-11,60,0.47,155.76,Moderate Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Low Loyal
CUST_2306,71,Female,Canada,26.01,10,255 days,0,Fashion,83.8,2025-02-07,66,0.61,260.1,Moderate Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,Canada_Moderate,Canada|Fashion| Fraud:0,Low Loyal
CUST_3294,54,Male,UK,26.04,10,199 days,0,Fashion,36.2,2020-12-16,49,0.19,260.4,Low Loyal,Medium,Medium|Loyal,False,2020,Low Risk,Moderate,UK_Moderate,UK|Fashion| Fraud:0,Low Loyal
CUST_1529,46,Female,Germany,26.05,6,319 days,0,Beauty,60.5,2022-05-22,84,0.07,156.3,High Loyal,High,High|Loyal,False,2022,Low Risk,High Rate,Germany_High Rate,Germany|Beauty| Fraud:0,Low Loyal
CUST_2167,61,Other,UK,26.11,13,275 days,0,Fashion,47.5,2023-07-23,57,0.12,339.43,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,UK_Moderate,UK|Fashion| Fraud:0,Low Loyal
CUST_2997,43,Male,USA,26.13,9,264 days,0,Electronics,67.5,2020-11-11,27,0.24,235.17,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,USA_Low Rate,USA|Electronics| Fraud:0,Low Loyal
CUST_1386,29,Male,Germany,26.27,8,202 days,0,Sports,50.95,2023-11-03,64,0.26,210.16,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,Germany_Moderate,Germany|Sports| Fraud:0,Low Loyal
CUST_3505,78,Female,India,26.29,13,282 days,0,Electronics,94.7,2022-07-25,12,0.46,341.77,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,India_Low Rate,India|Electronics| Fraud:0,Low Loyal
CUST_7371,74,Male,USA,26.3,12,335 days,0,Fashion,77.0,2023-09-10,79,0.31,315.6,Moderate Loyal,High,High|Loyal,False,2023,Medium Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Low Loyal
CUST_6760,57,Male,USA,26.32,10,233 days,0,Beauty,88.6,2021-06-29,98,0.31,263.2,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,USA_High Rate,USA|Beauty| Fraud:0,Low Loyal
CUST_3646,66,Female,China,26.36,6,148 days,0,Beauty,8.1,2023-07-10,11,0.22,158.16,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Low Loyal
CUST_6110,70,Male,Japan,26.36,11,97 days,0,Electronics,16.6,2020-08-19,2,0.4,289.96,Fraud,Low,Low|Loyal,False,2020,Medium Risk,Low Rate,Japan_Low Rate,Japan|Electronics| Fraud:0,Low Loyal
CUST_8404,34,Male,Canada,26.36,11,251 days,0,Sports,98.7,2022-05-14,18,0.32,289.96,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,Canada_Low Rate,Canada|Sports| Fraud:0,Low Loyal
CUST_8214,51,Female,Australia,26.38,8,161 days,0,Home,50.2,2022-01-22,13,0.39,211.04,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,Australia_Low Rate,Australia|Home| Fraud:0,Low Loyal
CUST_6463,61,Male,China,26.41,10,9 days,0,Fashion,0.5,2023-06-19,58,0.03,264.1,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,China_Moderate,China|Fashion| Fraud:0,Low Loyal
CUST_2673,59,Female,China,26.48,3,30 days,0,Electronics,61.2,2021-06-15,42,0.27,79.44,Low Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,China_Moderate,China|Electronics| Fraud:0,Low Loyal
CUST_1864,49,Female,Germany,26.51,11,274 days,0,Beauty,54.4,2020-09-19,15,0.05,291.61,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,Germany_Low Rate,Germany|Beauty| Fraud:0,Low Loyal
CUST_7251,62,Male,USA,26.53,10,245 days,0,Electronics,89.7,2020-08-20,74,0.19,265.3,Moderate Loyal,High,High|Loyal,False,2020,Low Risk,Moderate,USA_Moderate,USA|Electronics| Fraud:0,Low Loyal
CUST_8555,71,Male,USA,26.6,7,79 days,0,Sports,99.9,2020-09-02,20,0.28,186.20000000000002,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,USA_Low Rate,USA|Sports| Fraud:0,Low Loyal
CUST_7549,58,Female,Canada,26.65,12,162 days,0,Electronics,56.2,2020-09-13,79,0.52,319.79999999999995,Moderate Loyal,High,High|Loyal,False,2020,Medium Risk,Moderate,Canada_Moderate,Canada|Electronics| Fraud:0,Low Loyal
CUST_9320,47,Male,Japan,26.67,10,96 days,0,Beauty,93.2,2023-07-27,78,0.29,266.70000000000005,Moderate Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Low Loyal
CUST_2461,23,Female,Germany,26.72,11,194 days,0,Fashion,34.3,2021-03-02,99,0.52,293.91999999999996,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,Germany_High Rate,Germany|Fashion| Fraud:0,Low Loyal
CUST_4138,47,Male,Brazil,26.75,8,283 days,0,Sports,46.5,2025-02-08,94,0.18,214.0,High Loyal,High,High|Loyal,False,2025,Low Risk,High Rate,Brazil_High Rate,Brazil|Sports| Fraud:0,Low Loyal
CUST_6056,51,Female,Brazil,26.76,8,119 days,0,Sports,90.8,2022-08-25,71,0.2,214.08,Moderate Loyal,High,High|Loyal,False,2022,Low Risk,Moderate,Brazil_Moderate,Brazil|Sports| Fraud:0,Low Loyal
CUST_9100,36,Female,Brazil,26.76,10,49 days,1,Home,32.0,2024-10-28,39,0.03,267.6,Low Loyal,Low,Low|Fraud,False,2024,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Home| Fraud:1,Low Loyal
CUST_5927,58,Male,India,26.77,6,198 days,0,Fashion,16.8,2022-05-17,17,0.38,160.62,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Low Loyal
CUST_7589,73,Male,Australia,26.8,13,145 days,0,Electronics,40.3,2022-10-24,2,0.1,348.40000000000003,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Australia_Low Rate,Australia|Electronics| Fraud:0,Low Loyal
CUST_2260,19,Male,France,26.83,10,361 days,0,Beauty,37.0,2023-09-22,89,0.41,268.29999999999995,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,France_High Rate,France|Beauty| Fraud:0,Low Loyal
CUST_8041,45,Female,Japan,26.94,10,220 days,0,Home,47.8,2025-01-16,85,0.38,269.40000000000003,High Loyal,High,High|Loyal,False,2025,Medium Risk,High Rate,Japan_High Rate,Japan|Home| Fraud:0,Low Loyal
CUST_1904,26,Male,Japan,26.95,13,51 days,0,Sports,29.6,2021-08-09,44,0.19,350.34999999999997,Low Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,Japan_Moderate,Japan|Sports| Fraud:0,Low Loyal
CUST_1238,55,Other,China,26.99,5,141 days,0,Home,43.6,2024-02-01,8,0.07,134.95,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,China_Low Rate,China|Home| Fraud:0,Low Loyal
CUST_7701,61,Female,China,27.01,14,196 days,0,Electronics,22.5,2022-06-01,32,0.1,378.14000000000004,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,China_Low Rate,China|Electronics| Fraud:0,Low Loyal
CUST_4494,20,Male,UK,27.04,10,323 days,0,Fashion,41.7,2020-08-29,50,0.04,270.4,Moderate Loyal,Medium,Medium|Loyal,False,2020,Low Risk,Moderate,UK_Moderate,UK|Fashion| Fraud:0,Low Loyal
CUST_9533,21,Male,UK,27.06,9,20 days,0,Electronics,21.8,2022-07-06,29,0.21,243.54,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,UK_Low Rate,UK|Electronics| Fraud:0,Low Loyal
CUST_6109,60,Female,Brazil,27.08,12,156 days,0,Home,49.5,2021-02-19,68,0.24,324.96,Moderate Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,Brazil_Moderate,Brazil|Home| Fraud:0,Low Loyal
CUST_7671,36,Male,Brazil,27.09,7,218 days,0,Electronics,25.6,2022-08-04,35,0.14,189.63,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Electronics| Fraud:0,Low Loyal
CUST_3551,68,Male,India,27.12,10,127 days,0,Fashion,50.95,2023-08-28,26,0.41,271.2,Low Loyal,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Low Loyal
CUST_9039,18,Female,Brazil,27.21,10,135 days,0,Electronics,47.1,2023-03-27,12,0.1,272.1,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Electronics| Fraud:0,Low Loyal
CUST_4124,78,Male,India,27.34,17,358 days,0,Sports,76.1,2021-09-22,26,0.18,464.78,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,India_Low Rate,India|Sports| Fraud:0,Low Loyal
CUST_7525,75,Male,UK,27.37,11,30 days,0,Home,19.9,2023-12-20,1,0.31,301.07,Fraud,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,UK_Low Rate,UK|Home| Fraud:0,Low Loyal
CUST_9096,46,Female,Brazil,27.39,10,237 days,0,Sports,50.95,2025-01-22,27,0.47,273.9,Low Loyal,Low,Low|Loyal,False,2025,Medium Risk,Low Rate,Brazil_Low Rate,Brazil|Sports| Fraud:0,Low Loyal
CUST_5440,40,Male,India,27.47,13,225 days,0,Fashion,89.2,2023-06-26,45,0.41,357.11,Low Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,India_Moderate,India|Fashion| Fraud:0,Low Loyal
CUST_5552,63,Female,India,27.49,10,103 days,0,Fashion,96.7,2024-12-06,95,0.32,274.9,High Loyal,High,High|Loyal,False,2024,Medium Risk,High Rate,India_High Rate,India|Fashion| Fraud:0,Low Loyal
CUST_1005,43,Male,USA,27.5,10,150 days,0,Beauty,76.6,2023-10-12,13,0.14,275.0,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,USA_Low Rate,USA|Beauty| Fraud:0,Low Loyal
CUST_4864,33,Female,Canada,27.52,13,184 days,0,Sports,52.1,2020-12-23,95,0.3,357.76,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,Canada_High Rate,Canada|Sports| Fraud:0,Low Loyal
CUST_2930,52,Male,China,27.6,10,271 days,0,Beauty,84.3,2022-12-25,20,0.17,276.0,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Low Loyal
CUST_4303,24,Other,Canada,27.6,16,29 days,0,Sports,43.8,2024-03-27,77,0.19,441.6,Moderate Loyal,High,High|Loyal,False,2024,Low Risk,Moderate,Canada_Moderate,Canada|Sports| Fraud:0,Low Loyal
